C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.452883234,0.202235438,0.556981712,0.890680747,0.739899357,0.34056853,0.152844121,0.339326565,0.407868716,0.232453017,0.717865961,1
0.423134514,0.181209564,0.517615962,0.965054363,0.814201093,0.408624591,0.192114945,0.363927504,0.614002187,0.379775847,0.75698625,1
0.496716149,0.170383034,0.526937272,0.991513325,0.817630668,0.442963858,0.217578226,0.476807947,0.690884603,0.47320335,0.712277571,1
0.480268019,0.124519517,0.421730973,1,0.9730016,0.433363648,0.229444306,0.360962206,0.734302625,0.576395258,0.632542975,0.915314956
0.564684681,0.144234002,0.40774215,0.785564941,0.639665538,0.391783972,0.222211107,0.348431194,0.666561244,0.548218163,0.673170383,1
0.546702884,0.132004493,0.370984762,1,0.984338005,0.323601041,0.235866853,0.280320189,0.641200147,0.503766881,0.696550624,0.992721007
0.53703225,0.150881704,0.436837788,0.798945106,0.683769444,0.447056475,0.217790435,0.534396692,0.967590843,0.67615481,0.719411756,1
0.465616052,0.143812072,0.4056409,0.993306183,1,0.407287541,0.167745578,0.587789642,0.815442582,0.337407869,0.626630022,0.906124782
0.361969921,0.088833357,0.36094612,0.680567833,0.770558566,0.379739952,0.111192707,0.558161558,1,0.690111222,0.591485663,0.80376532
0.476331736,0.115092075,0.388257561,0.827120707,1,0.443661546,0.1341858,0.653522361,0.918910401,0.477346713,0.700883575,0.991329462
0.443109527,0.104483547,0.324364499,0.789623385,0.996685846,0.411637802,0.126256531,0.574351885,1,0.640985565,0.670536244,0.929845863
0.526593675,0.131360444,0.305620839,0.579882291,0.810609669,0.412909875,0.101402912,0.59416791,0.928583715,0.554418673,0.660027079,1
0.469860951,0.098256289,0.252236428,0.848579372,1,0.383180149,0.137483176,0.467536436,0.902021336,0.652997619,0.636289752,0.906304975
0.284968906,0.099675586,0.204727948,0.556609896,1,0.618299789,0.156980745,0.273667525,0.572476584,0.412371679,0.421180792,0.550789912
0.132398149,0.052113202,0.125310511,0.63501607,1,0.536606158,0.11124632,0.189933906,0.333675892,0.239495766,0.195718635,0.241116647
0.184083948,0.089292403,0.154443689,0.508819295,1,0.522325168,0.119044045,0.191918286,0.366736453,0.269126532,0.146950761,0.206531415
0.215503018,0.101111593,0.165252351,0.549771143,1,0.511792911,0.088838366,0.182472558,0.330915543,0.210559082,0.174567042,0.269996457
0.138782367,0.069576925,0.157502451,0.631339492,1,0.532198971,0.094091794,0.160799267,0.351644189,0.236765878,0.193018689,0.26681778
0.149297786,0.064123791,0.158959811,0.491475863,1,0.616159478,0.145812846,0.187620303,0.344504116,0.187723711,0.22712062,0.276776433
0.128590734,0.048627537,0.135185231,0.672302359,1,0.500709983,0.108579877,0.221610794,0.420661166,0.291737389,0.240756169,0.27089658
0.179113144,0.056353526,0.162260951,0.446037862,1,0.541178486,0.156038015,0.304831368,0.388735103,0.148639806,0.264421153,0.362670526
0.167550238,0.049878884,0.11290107,0.627794502,1,0.536762914,0.149803117,0.225135802,0.385206435,0.273758257,0.203829193,0.326222194
0.217572554,0.064861121,0.132216702,0.526342196,1,0.576191845,0.156283362,0.206997552,0.27579264,0.16429974,0.241964845,0.381053768
0.204228156,0.056226629,0.129922091,0.625744101,1,0.539540955,0.152813109,0.192794453,0.321500693,0.256328104,0.272618263,0.371091177
0.134199972,0.028891837,0.125181662,0.617683173,1,0.553187589,0.140065223,0.186097617,0.273508984,0.211494832,0.267796141,0.314280713
0.137775992,0.054571638,0.141180935,0.471019581,1,0.53754799,0.099304944,0.214416739,0.31493798,0.226637839,0.281601733,0.33565929
0.198072088,0.057768493,0.132611469,0.653001574,1,0.46869767,0.094427743,0.20129845,0.315994854,0.228043238,0.240114606,0.326395527
0.205330596,0.081504267,0.169915594,0.453304299,1,0.524822068,0.10026782,0.241409966,0.312199695,0.18032983,0.288309592,0.40053128
0.1910564,0.061293922,0.131161268,0.655420538,1,0.480359303,0.079553291,0.199426018,0.361877079,0.295758198,0.27707651,0.35523967
0.195898998,0.066328247,0.171702577,0.526427099,1,0.461923629,0.136545878,0.229082781,0.255110538,0.081089327,0.311513625,0.396537944
0.130287998,0.031442332,0.129274082,0.586444379,1,0.46742052,0.135017599,0.213726459,0.388289668,0.287011097,0.283107745,0.319827136
0.143686259,0.048162565,0.116913785,0.558786902,1,0.532702798,0.125764954,0.197467925,0.307442694,0.1572242,0.217106951,0.269852602
0.176947672,0.070771642,0.115556353,0.513260913,1,0.689354779,0.267450016,0.263427778,0.344452638,0.240540911,0.214863435,0.282751442
0.231321062,0.127100339,0.143015437,0.686202468,1,0.578422389,0.366081816,0.330647913,0.290335985,0.196416219,0.239423647,0.298582746
0.310003434,0.328049026,0.185226358,0.587357226,1,0.612130763,0.487434112,0.423989643,0.36760765,0.240213754,0.333575087,0.377009656
0.346973199,0.451049659,0.278354013,0.551373858,1,0.665023155,0.577282508,0.376272657,0.401544796,0.401954949,0.407998773,0.398192707
0.362086162,0.422647608,0.254924447,0.54852954,1,0.568359648,0.656041743,0.384440469,0.24435524,0.417747812,0.466112265,0.435884322
0.416662802,0.421548949,0.252130033,0.499498774,1,0.509124118,0.736390424,0.370749436,0.304652838,0.470180287,0.521979993,0.48977759
0.416369281,0.444680592,0.29864028,0.524580322,1,0.380527456,0.77895963,0.48268472,0.408336358,0.578496414,0.538483686,0.519955763
0.527455203,0.568594377,0.328378181,0.476961359,1,0.369093085,0.843909152,0.496623189,0.423334235,0.597052805,0.604769671,0.5395411
0.485683142,0.564096084,0.27685501,0.437998856,1,0.835788648,0.788268244,0.390158756,0.239297254,0.469690291,0.570093894,0.494648052
0.527710626,0.653451406,0.331472094,0.466557808,0.931358666,1,0.988039031,0.490421622,0.311580006,0.60073643,0.706426994,0.632091703
0.632393047,0.682904199,0.387836281,0.468482976,0.720351346,0.821158866,1,0.508635295,0.460997296,0.674485134,0.700575452,0.665558235
0.649215107,0.62211076,0.321111397,0.393257574,0.67506097,0.878668704,1,0.549235944,0.337146698,0.582775258,0.689819975,0.702297287
0.607386569,0.559592485,0.287972326,0.352865927,0.563825759,0.827329075,1,0.586943709,0.385564563,0.546765017,0.600119482,0.676941422
0.608641617,0.572190569,0.322342442,0.253678138,0.427318822,0.738097553,1,0.572437287,0.406328655,0.550323459,0.659386924,0.68445256
0.641091352,0.602699122,0.341346972,0.267289327,0.371266531,0.695971363,1,0.589531505,0.437189615,0.591495541,0.759383733,0.773393094
0.741318667,0.634292527,0.343677472,0.247800574,0.376081874,0.723589138,1,0.578904738,0.403918895,0.618226977,0.705777605,0.818983374
0.648947863,0.599859101,0.345110449,0.285935939,0.416768529,0.737328163,1,0.576389418,0.419396413,0.573694256,0.69401558,0.870649275
0.592868252,0.519807161,0.332934063,0.233498734,0.388741249,0.707396133,1,0.56217911,0.334329742,0.480005157,0.710890834,0.836273711
0.532485664,0.451867433,0.283396361,0.184724235,0.326947989,0.639852977,1,0.525330341,0.316929794,0.475680919,0.661342998,0.796489336
0.59880472,0.465941199,0.247976705,0.206791314,0.302241152,0.56850279,1,0.563595265,0.372260264,0.469568569,0.715733316,0.896071858
0.62483311,0.430300664,0.220526561,0.182119581,0.233859295,0.585302058,1,0.557044631,0.214384944,0.401925539,0.660376095,0.940725445
0.535625636,0.23212618,0.292712674,0.349280463,0.227620122,0.540059808,0.885227618,0.502213079,0.253819035,0.312955891,0.668560524,1
0.573017794,0.214534525,0.277046835,0.45572261,0.297706895,0.581996768,0.854940251,0.448828763,0.209411684,0.309855701,0.692166079,1
0.556257373,0.152190767,0.358841034,0.594296161,0.42577008,0.459310723,0.780534812,0.451103768,0.240425602,0.384746542,0.6848096,1
0.636123636,0.207008331,0.256408372,0.515128632,0.349178997,0.415736986,0.672548188,0.411767829,0.259115378,0.357048188,0.479609088,1
0.504957725,0.138698766,0.23156194,0.342281477,0.164120306,0.338226751,0.550393261,0.32928218,0.181833954,0.240198547,0.65181106,1
0.52261989,0.073227531,0.259664851,0.417600872,0.298588453,0.33562187,0.50627288,0.273229406,0.175176282,0.188795668,0.630768426,1
0.540235618,0.109279336,0.235474548,0.36229467,0.147747134,0.244857567,0.45098594,0.262617586,0.127369659,0.175739709,0.550283785,1
0.502713994,0.119631819,0.23162072,0.428563248,0.304392145,0.21874928,0.45835511,0.25200197,0.10928302,0.129623078,0.673073037,1
0.457788594,0.123048397,0.203350327,0.37215429,0.248686624,0.260495248,0.466398836,0.248735585,0.10529191,0.095579355,0.635656256,1
0.52366214,0.13452538,0.207154924,0.306671781,0.202476553,0.196452763,0.441434142,0.259389565,0.107248305,0.125244964,0.620136732,1
0.478816097,0.123725047,0.215946249,0.370921871,0.264508965,0.215862693,0.463609972,0.272606351,0.124236167,0.126784029,0.608233355,1
0.509065056,0.080061053,0.204677398,0.253221816,0.109365466,0.234442493,0.457601814,0.277889116,0.102864958,0.104564576,0.594273932,1
0.530387274,0.083470271,0.211972378,0.31972991,0.256901809,0.211219271,0.44354735,0.264233163,0.113199732,0.10833467,0.603416132,1
0.541463742,0.076114209,0.161070878,0.23514364,0.124911075,0.228642415,0.415806396,0.262018313,0.124074206,0.127934627,0.573290955,1
0.540150158,0.076670368,0.149582211,0.256810481,0.191736831,0.228216716,0.385185338,0.251474036,0.119676944,0.157588751,0.571020458,1
0.529480464,0.077179012,0.133840099,0.194380368,0.162055258,0.215516811,0.359572432,0.243997094,0.105757924,0.166908508,0.630142115,1
0.536934424,0.096041888,0.114103128,0.165973887,0.121034078,0.204346843,0.314654617,0.227275462,0.078880044,0.171087121,0.602408663,1
0.572350114,0.155106207,0.122769369,0.224652889,0.16306379,0.203154409,0.296428459,0.223313552,0.096865189,0.192641121,0.643372246,1
0.67074706,0.456379523,0.160103665,0.163094382,0.094562371,0.182504098,0.280578519,0.22650445,0.190552365,0.307737432,0.812927628,1
0.755840165,0.533894215,0.288612144,0.155312899,0.108630766,0.182250805,0.212472335,0.197316188,0.292183393,0.369621924,0.610263357,1
0.686859823,0.536452415,0.369177744,0.168715469,0.089083501,0.147266728,0.174657276,0.180141002,0.345520205,0.459095371,0.789756026,1
0.521951795,0.571343251,0.381155813,0.196307306,0.158839718,0.157256245,0.193666176,0.188493977,0.392251263,0.601681931,0.705462665,1
0.607237246,0.569375504,0.251993687,0.189284759,0.145731056,0.156053091,0.200542459,0.188442854,0.42540896,0.663204844,0.848266825,1
0.759813086,0.642829654,0.286521415,0.209175074,0.155526906,0.143933059,0.202252949,0.187005038,0.445181976,0.642612703,0.837718543,1
0.806866331,0.734012593,0.427757656,0.258473857,0.169019205,0.138751122,0.185585613,0.202902619,0.406834417,0.590329724,0.607398471,1
0.646872166,0.651736621,0.406788505,0.20816267,0.11394081,0.122379432,0.165668907,0.170105652,0.293201916,0.529130754,0.843641821,1
0.819219548,0.654745284,0.323662367,0.237765907,0.177153393,0.108331432,0.167542078,0.159441456,0.321219988,0.547356828,0.693077468,1
0.771320597,0.622333426,0.259490008,0.193643442,0.132403187,0.115658212,0.170703595,0.154513999,0.364393342,0.547377791,0.699694024,1
0.496090333,0.565581847,0.332941459,0.194660249,0.114319461,0.09596167,0.183692656,0.150797165,0.363234724,0.555776173,0.852329816,1
0.659760569,0.598775605,0.398571161,0.223157626,0.119376327,0.107080288,0.199265237,0.175631963,0.368718956,0.610394181,0.582809808,1
0.792593899,0.706223601,0.409851781,0.210568175,0.096371622,0.098780038,0.18553282,0.161709622,0.374380622,0.634177013,0.809952292,1
0.638114872,0.864191852,0.438384338,0.187774077,0.10550089,0.077706834,0.182291823,0.166867826,0.418942983,0.743306103,0.906041643,1
0.612727009,0.805054125,0.377493837,0.151758185,0.111351131,0.088338242,0.17084376,0.17577238,0.448128421,0.736072183,0.636598548,1
0.817935806,0.736877879,0.364879154,0.176748351,0.13081839,0.092553057,0.181055086,0.167352651,0.430326708,0.729126658,0.974059055,1
0.774437217,0.758663462,0.432285853,0.177643649,0.152563719,0.105049993,0.220302063,0.189951789,0.471876317,0.709792822,0.723698739,1
0.53558506,0.656674894,0.30564235,0.182280267,0.200572202,0.15826802,0.22659966,0.192680301,0.458921113,0.62728577,0.661116237,1
0.479487204,0.290515227,0.211615781,0.221941729,0.18403837,0.103184165,0.121979663,0.134490007,0.230402756,0.53559771,0.933490654,1
0.666588622,0.280080986,0.190283634,0.192968576,0.137245898,0.059768479,0.064245653,0.067265997,0.162310305,0.247779049,0.570369804,1
0.449301839,0.206645575,0.196570532,0.169805884,0.107747562,0.058113922,0.050863307,0.04970108,0.142981764,0.224576109,0.705867693,1
0.387784202,0.247386403,0.133242369,0.181892151,0.127391239,0.069032952,0.047707432,0.049015246,0.150197894,0.200422855,0.579537232,1
0.619285264,0.303146361,0.10726024,0.212879656,0.152800182,0.067528281,0.050738874,0.049222613,0.142667939,0.25928535,0.623958382,1
0.567156635,0.281506869,0.200594437,0.261745411,0.177530862,0.067619616,0.05373563,0.072374679,0.213047302,0.312759336,0.715239253,1
0.482546551,0.283666412,0.264489645,0.251230658,0.164876157,0.054036866,0.065023807,0.087259167,0.239809295,0.315921968,0.491105551,1
0.598517395,0.314831834,0.210440962,0.226479212,0.150819737,0.041433568,0.078677231,0.094142362,0.149627936,0.24674367,0.601852441,1
0.744761917,0.335203251,0.10794256,0.19833409,0.14914852,0.044224772,0.096412287,0.08301924,0.124784497,0.220624082,0.564156737,1
0.616798037,0.331807547,0.136947455,0.197531061,0.139854642,0.059334111,0.094243253,0.066508357,0.111036748,0.206383118,0.560361581,1
0.541152535,0.314657089,0.204725208,0.191373971,0.137403986,0.068050723,0.082480224,0.060539164,0.106280441,0.18743378,0.669600953,1
0.660495082,0.30577472,0.208808869,0.193648212,0.113208686,0.070287715,0.085280484,0.05506021,0.128785353,0.213328185,0.641088043,1
0.635191535,0.307214676,0.15250698,0.183075618,0.124438555,0.0829164,0.088016367,0.04837284,0.122071853,0.233062044,0.706838944,1
0.423405627,0.317657766,0.154713176,0.169730783,0.099774632,0.09217787,0.104538932,0.06281398,0.119992828,0.198173108,0.625441582,1
0.606681356,0.329671016,0.198268128,0.136957496,0.069072947,0.0843663,0.120705467,0.077221672,0.095731517,0.141654287,0.570433716,1
0.698764286,0.350398173,0.242065742,0.142432274,0.068667098,0.090670605,0.123707338,0.073696832,0.08877242,0.175210212,0.583481314,1
0.522524754,0.358194977,0.262793249,0.13096602,0.070001607,0.090197064,0.127637717,0.090659241,0.123322389,0.221347473,0.573114272,1
0.546233539,0.355365566,0.213870948,0.107318756,0.071838839,0.080899061,0.119984244,0.082099306,0.152030264,0.199484277,0.609298919,1
0.634994443,0.334805269,0.220126969,0.063533254,0.067052753,0.091215167,0.115754503,0.086215675,0.133908889,0.220891114,0.738189118,1
0.835842137,0.591359974,0.363595333,0.135493907,0.08732522,0.116271505,0.109268549,0.064550352,0.123870772,0.206859827,0.666140328,1
0.707920624,0.904920367,0.573259024,0.194447586,0.155819991,0.217576362,0.158199122,0.111875451,0.229674093,0.320950362,0.84406923,1
0.670731814,0.794800506,0.50499131,0.152845592,0.157767132,0.238591829,0.211730959,0.164970235,0.231459004,0.273127342,0.77321849,1
0.991851349,0.710458002,0.461849974,0.15190699,0.164101216,0.251114241,0.28816358,0.180532353,0.167827377,0.269581106,0.666902002,1
1,0.677790241,0.45391237,0.194385895,0.134190061,0.219551708,0.292050985,0.188075414,0.074627562,0.139074897,0.643665245,0.998574341
0.725506779,0.713562588,0.484085303,0.224394513,0.118122154,0.180256084,0.284550555,0.173421959,0.105682669,0.140939694,0.615850852,1
0.902855655,0.761046592,0.464655578,0.221600881,0.117763473,0.174291546,0.290901597,0.189513703,0.157310927,0.193547064,0.650652357,1
1,0.715314382,0.353593576,0.172843578,0.099082884,0.168277285,0.272197188,0.201136612,0.167708817,0.175464399,0.558942627,0.893423895
0.846259972,0.748535324,0.407906818,0.2339858,0.098333057,0.183626518,0.313728383,0.245844293,0.204267112,0.1780391,0.590471143,1
1,0.741921856,0.463359984,0.243745981,0.110523371,0.198394364,0.301842315,0.248012194,0.168887531,0.120183541,0.567781808,0.954308601
1,0.641456349,0.435067823,0.213689116,0.106299755,0.158238954,0.269375087,0.218408063,0.190271752,0.134277936,0.48518097,0.762354915
1,0.733069586,0.425239077,0.189554093,0.115416989,0.161183613,0.300606812,0.238429952,0.235114823,0.216603416,0.502482448,0.795044351
1,0.92753879,0.47268929,0.168179214,0.154514242,0.199874435,0.33377208,0.219097271,0.248723945,0.26902933,0.557703805,0.804611397
1,0.773750498,0.383165168,0.112351089,0.117605415,0.19179645,0.24275339,0.104652711,0.153309919,0.19447626,0.425489957,0.674897383
1,0.783533154,0.449924975,0.118208077,0.102779415,0.187684184,0.238320174,0.098408158,0.126345835,0.150664785,0.494266938,0.733437625
1,0.789593507,0.459226821,0.099614996,0.088606381,0.168399446,0.254808088,0.106206428,0.167054198,0.237063756,0.59783308,0.805635969
1,0.59486242,0.363772706,0.055167188,0.065917689,0.145382836,0.25213148,0.149713439,0.198589702,0.266357941,0.530177793,0.780007717
1,0.506524888,0.298375541,0.032422291,0.071188628,0.169161777,0.276983486,0.155124883,0.177859259,0.221250649,0.51674811,0.756406454
0.898418205,0.56816371,0.346271665,0.098450716,0.091779192,0.243822741,0.414726566,0.249578171,0.150618416,0.248096975,0.633122977,1
1,0.558654606,0.354836253,0.141830787,0.093198008,0.219888622,0.449499657,0.305000539,0.12406061,0.155906052,0.628348078,0.981855087
1,0.578206774,0.357239168,0.187487674,0.101061057,0.240484374,0.439171822,0.290507505,0.185747892,0.222354737,0.585504208,0.901263794
1,0.682700794,0.374830977,0.180017856,0.116182621,0.256735887,0.444717314,0.305690606,0.266020045,0.291480111,0.599865561,0.987204553
0.85314882,0.649624832,0.306530747,0.118157744,0.094012101,0.226262219,0.432884981,0.314424159,0.237178622,0.275412322,0.622306751,1
1,0.55998197,0.284944254,0.098461068,0.085429486,0.175097188,0.368203022,0.278804345,0.196187936,0.180191925,0.560706294,0.916274903
0.895037999,0.503714267,0.336621381,0.106613724,0.084835472,0.190976689,0.393152523,0.297107682,0.151611716,0.068659272,0.583002084,1
0.677795872,0.396483659,0.31922808,0.114098072,0.105797028,0.194391924,0.381698436,0.47185994,0.558782285,0.441588701,0.668698553,1
0.590161029,0.32519752,0.211023537,0.085323421,0.082561683,0.144468422,0.241104048,0.550921809,1,0.714694877,0.522991748,0.630546207
0.586002385,0.354637085,0.194396861,0.103893549,0.104719403,0.167318058,0.222928424,0.600346105,1,0.561052951,0.356030458,0.55475255
0.496747889,0.382214525,0.195898681,0.121116158,0.098228508,0.154627208,0.192364818,0.59009321,1,0.580313887,0.456044735,0.579938576
0.572678919,0.300581672,0.226378032,0.117793208,0.085686937,0.13874099,0.169570464,0.579722215,1,0.606064645,0.651792195,0.872119568
0.749544228,0.327813351,0.142313549,0.092383156,0.069799113,0.104443509,0.128657833,0.485184982,0.788592124,0.447197351,0.639805292,1
0.606547687,0.202895373,0.078057189,0.064829917,0.075606061,0.081636924,0.110184938,0.437269599,0.747922831,0.462446399,0.689042405,1
0.539255391,0.151148945,0.110318823,0.088211369,0.09026175,0.052805482,0.104685164,0.439249347,0.742839774,0.476535847,0.723726954,1
0.570315871,0.151095503,0.153592127,0.120855067,0.103151568,0.061321931,0.114969389,0.433607037,0.738799199,0.440718025,0.673766856,1
0.603559841,0.121665036,0.154450604,0.150799609,0.122198936,0.082044421,0.124734479,0.396374404,0.745874055,0.490878435,0.675935729,1
0.563989198,0.108025799,0.143787179,0.150832666,0.109589523,0.086158015,0.105081737,0.33086817,0.628717829,0.420171008,0.589798678,1
0.578808189,0.113029665,0.119892392,0.176918159,0.141421407,0.101202155,0.090716411,0.313688821,0.554291402,0.359918958,0.545275722,1
0.604682829,0.149134365,0.146560984,0.170008295,0.150433871,0.116577284,0.10055603,0.300813217,0.564021045,0.383196185,0.571009128,1
0.579490569,0.174248624,0.142054027,0.163105867,0.156328664,0.142387341,0.125810576,0.25403952,0.479243319,0.339085009,0.567199484,1
0.519909722,0.18734961,0.130397312,0.157795737,0.163801269,0.135235621,0.129726853,0.240936169,0.481979859,0.344119735,0.649466558,1
0.56693921,0.221930781,0.082193537,0.145591249,0.160257872,0.12191912,0.128766277,0.253324457,0.492282437,0.337467707,0.65377457,1
0.56351536,0.223747621,0.094273433,0.144056459,0.140024912,0.117614212,0.11972376,0.274014662,0.441727484,0.251791826,0.644871124,1
0.544066602,0.214553417,0.128568252,0.15994482,0.131331132,0.112547368,0.104711987,0.249998663,0.420992779,0.271183064,0.665133991,1
0.510920184,0.211162579,0.161919357,0.172173187,0.13049618,0.094330142,0.096447074,0.237026005,0.351277731,0.204288527,0.658249974,1
0.560505029,0.2367147,0.139355687,0.176330544,0.114480325,0.095946844,0.100736628,0.234537257,0.348103875,0.207895877,0.650650233,1
0.56909578,0.237046835,0.139392074,0.149493201,0.099014614,0.09186985,0.103686371,0.226006527,0.375429744,0.245943001,0.666023591,1
0.559180225,0.216747416,0.148097231,0.154283914,0.097363725,0.084282665,0.106553524,0.205465551,0.334476825,0.212654513,0.636636563,1
0.573329702,0.245785931,0.181061945,0.151307146,0.10945418,0.09455847,0.128371271,0.212198466,0.31661395,0.204515559,0.611790556,1
0.573889007,0.229361889,0.184782603,0.149147222,0.115598046,0.118946604,0.15578682,0.227078404,0.368048486,0.24140921,0.621965027,1
0.549561176,0.202072245,0.170708363,0.119050994,0.117293395,0.134670314,0.171719096,0.245836411,0.371845857,0.195505307,0.593525713,1
0.545573769,0.221555788,0.144357002,0.12265828,0.133144623,0.151963291,0.184052851,0.375210691,0.666793155,0.453963045,0.677155979,1
0.415713685,0.485148626,0.340570162,0.124210629,0.117248889,0.133483942,0.18859502,0.476533177,1,0.685838,0.656507772,0.805627083
0.95763188,0.820049915,0.481292354,0.140950558,0.066825894,0.164411748,0.189110955,0.500282922,0.993750307,0.676678138,0.658734796,1
0.717843412,0.797027291,0.483360569,0.087187972,0.052135699,0.16691424,0.16439597,0.516813894,1,0.706944286,0.565752414,0.920538816
0.317452016,0.697624716,0.477672925,0.132876843,0.077618972,0.155473905,0.137644667,0.485069966,1,0.754912113,0.663934071,0.915048086
0.682085542,0.786971302,0.49007227,0.16408689,0.085439486,0.142465981,0.120704246,0.498704554,1,0.815997423,0.497179997,0.809447396
0.648863331,0.794551636,0.493064825,0.161554589,0.096585023,0.131635629,0.119720221,0.503127491,1,0.798277233,0.433770326,0.687002194
0.588811288,0.853692991,0.461326274,0.134630692,0.112010142,0.136678375,0.132937509,0.483631154,1,0.785661057,0.495499805,0.598842805
0.762875958,1,0.487023377,0.132788399,0.140035798,0.129005566,0.14652865,0.529303079,0.99902021,0.727151282,0.329477221,0.668836848
0.970656794,1,0.462124835,0.16636249,0.154459647,0.093403897,0.140296826,0.51602256,0.990686312,0.775909869,0.565130387,0.679692845
0.700998604,0.872522973,0.422788909,0.207292584,0.150689896,0.068590835,0.128396019,0.52024135,1,0.786655764,0.569478288,0.724778173
0.523378342,0.91297398,0.459363424,0.215938281,0.153693565,0.06319938,0.136881189,0.542501575,1,0.751895568,0.511216322,0.809159626
0.99611953,0.958929523,0.480545604,0.220591872,0.166202018,0.091771354,0.113102128,0.544152654,1,0.771221247,0.746229472,0.851208966
1,0.873098062,0.429766368,0.196087668,0.163446267,0.101383222,0.100194129,0.428782978,0.865302028,0.660264884,0.42082161,0.776996752
0.812566591,1,0.56301174,0.21413967,0.164338972,0.102608697,0.117467787,0.461542432,0.962012054,0.742788151,0.587581578,0.791674419
0.880767801,0.965418707,0.635493949,0.274042931,0.170941815,0.112321407,0.11166063,0.469461702,1,0.754894652,0.554019588,0.779281284
1,0.926390896,0.594133615,0.267129206,0.16182367,0.124800964,0.113489097,0.428567126,0.896680268,0.706889448,0.297727938,0.742869608
0.685753635,1,0.621324404,0.235504784,0.163252733,0.138463217,0.140752177,0.500435312,0.969664222,0.737678529,0.638915962,0.896847938
0.677273064,0.943928088,0.544804491,0.184736739,0.141619587,0.14507785,0.156249343,0.473435524,1,0.817847263,0.651122732,0.853982583
0.964672733,0.979488602,0.519628456,0.188273977,0.131599091,0.330390018,0.393507081,0.645249724,1,0.805540061,0.55020962,0.883955026
0.898802758,1,0.504219291,0.19570941,0.066195034,0.475543857,0.674351799,0.764137642,0.956867146,0.69875742,0.669118044,0.925670152
0.877417443,0.769336768,0.343289671,0.240115281,0.123614065,0.407038777,0.694461542,0.770255318,1,0.677418333,0.502090353,0.947423991
0.83290729,0.652972297,0.300405418,0.338888769,0.205789232,0.414271332,0.667565464,0.582821359,0.737309854,0.597798286,0.708267302,1
0.674175012,0.617936805,0.395665948,0.339844881,0.18335367,0.393295436,0.616450548,0.441989548,0.618749393,0.443499156,0.782515385,1
0.474712995,0.515967283,0.350508891,0.269399585,0.144252168,0.329732809,0.552682385,0.314597069,0.568741819,0.377824295,0.644470194,1
0.735278349,0.464331773,0.213262442,0.256954833,0.16515317,0.326714927,0.513247056,0.236929508,0.492777014,0.327921818,0.648770516,1
0.755977679,0.432468585,0.116512282,0.238210927,0.166443805,0.307840682,0.49013367,0.14937219,0.477433995,0.35427603,0.638288413,1
0.505991256,0.380237717,0.228466811,0.258502245,0.189844075,0.344167157,0.523683509,0.09114395,0.47986728,0.389247809,0.59945439,1
0.688252369,0.371207877,0.307664277,0.274892497,0.206446939,0.387864926,0.558304559,0.203402416,0.387862868,0.283529275,0.56083351,1
0.820438786,0.399901366,0.279814171,0.240962055,0.196655737,0.353829502,0.533725382,0.282385694,0.455575764,0.318402353,0.535133856,1
0.650182827,0.401138967,0.187538223,0.212058665,0.195464729,0.35577569,0.52472198,0.390513921,0.493474705,0.311087853,0.525163965,1
0.470193736,0.382475538,0.18402852,0.203290771,0.174635866,0.348154208,0.557048341,0.484470629,0.467643504,0.210837435,0.596755496,1
0.719860665,0.413672146,0.271190939,0.200992681,0.148735056,0.332339842,0.556979858,0.518616792,0.531286448,0.318764455,0.635189603,1
0.700109246,0.40007859,0.295053149,0.214177775,0.116173183,0.293452308,0.509295764,0.506251604,0.468968581,0.305725329,0.643928795,1
0.431938226,0.329301817,0.230345863,0.185614238,0.112606824,0.26036106,0.470276413,0.464627401,0.398522431,0.267355514,0.653937365,1
0.61246689,0.377289544,0.163625865,0.178746945,0.125424702,0.233328481,0.426897781,0.443195506,0.494869027,0.364672615,0.582130126,1
0.699273251,0.383794631,0.211661588,0.151572588,0.082476822,0.208664499,0.392559686,0.384630719,0.436907947,0.339513524,0.674493689,1
0.531066335,0.329114962,0.254435339,0.165310051,0.097057829,0.247959002,0.403986574,0.318765366,0.354732492,0.246002413,0.598128077,1
0.524278581,0.323145715,0.248199679,0.179057538,0.109400525,0.27679371,0.399961196,0.288865541,0.381299596,0.308711859,0.551266039,1
0.635299565,0.337087159,0.198108404,0.193055233,0.139174888,0.228244624,0.33729166,0.224974113,0.349282276,0.288485507,0.644168682,1
0.630034221,0.346388147,0.136416146,0.176527902,0.151348884,0.165449457,0.282313709,0.192802156,0.345583513,0.292967382,0.653470055,1
0.502355267,0.210846829,0.213272093,0.164468459,0.188186031,0.172155381,0.249240982,0.214711707,0.489597382,0.427064522,0.729567509,1
0.446839222,0.328682058,0.292448587,0.660266889,0.914390717,0.654082817,0.427570438,0.376595181,0.782871916,0.612404052,0.940771822,1
0.229756261,0.245397191,0.09423191,0.607920292,1,0.598302258,0.261337703,0.272197922,0.544841337,0.4053735,0.443270761,0.441857154
0.286645811,0.260955388,0.129291189,0.61049565,1,0.582637806,0.329417985,0.446164349,0.775307512,0.518629275,0.283716429,0.372027155
0.19136829,0.206166229,0.192628733,0.708091188,1,0.595438213,0.367113716,0.420097411,0.708692613,0.394326786,0.183035793,0.275428158
0.100737304,0.119544459,0.143763438,0.63747327,1,0.598037642,0.210107415,0.285205504,0.415582409,0.206922772,0.137511603,0.183251584
