C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.612062559,0.113636747,0.05414131,0.100825269,0.139378441,0.118825582,0.103314823,0.06292983,0.078150262,0.096364379,0.485745103,1
0.602711442,0.097742255,0.059329234,0.087856686,0.119974923,0.122744123,0.189694406,0.121807611,0.080647563,0.126248263,0.470728507,1
0.626815803,0.084494129,0.079729209,0.075355073,0.066055952,0.175783028,0.258688644,0.152536012,0.092247871,0.106020789,0.466651967,1
0.607254908,0.094451788,0.079949939,0.079176886,0.08892968,0.23334946,0.321694571,0.164146187,0.064633753,0.108564594,0.478992465,1
0.620791149,0.124173896,0.071369589,0.066395795,0.071759066,0.320722451,0.393332564,0.162935508,0.077599162,0.073827036,0.500466385,1
0.648963024,0.137193736,0.049743615,0.054099857,0.071868172,0.339070185,0.464429539,0.214547172,0.091922946,0.039213957,0.483716152,1
0.654966516,0.108904207,0.04803369,0.053663857,0.087713439,0.357349605,0.518478097,0.234414851,0.072543707,0.081795552,0.492148337,1
0.605687843,0.081849388,0.030954454,0.043536299,0.044724,0.338645631,0.534553611,0.237048504,0.0696353,0.078516967,0.476668623,1
0.550578976,0.067148252,0.025849225,0.05313894,0.057704062,0.397391655,0.602932429,0.291562288,0.083951599,0.063402718,0.457068998,1
0.566741168,0.074448987,0.050283984,0.041608796,0.064214171,0.381374163,0.575600555,0.271949635,0.092674785,0.090468343,0.503452645,1
0.595314558,0.100502555,0.044594619,0.053052865,0.04028645,0.338148749,0.560976843,0.297044645,0.07977944,0.125094552,0.557463497,1
0.60003617,0.106119539,0.057049236,0.042398512,0.05303989,0.372389395,0.595013216,0.332287315,0.091584503,0.134751551,0.581135048,1
0.617452586,0.123165656,0.034077991,0.044468686,0.054857672,0.385749677,0.676087448,0.383286233,0.106637118,0.144866389,0.569668794,1
0.653993795,0.123635333,0.045253067,0.030748843,0.037343539,0.414573565,0.752928226,0.407029757,0.091966985,0.144519646,0.557973405,1
0.667950117,0.150360876,0.052710152,0.032347021,0.037253787,0.46087862,0.818934362,0.467021692,0.124674753,0.105230051,0.498420465,1
0.606147058,0.124436792,0.058132993,0.034588623,0.041826932,0.48339518,0.831849502,0.423889735,0.068259115,0.095985014,0.551339421,1
0.538742652,0.050290222,0.059167235,0.040784136,0.055770002,0.460211081,0.723270428,0.365702418,0.088839468,0.105466296,0.586957121,1
0.531550006,0.064008252,0.041399754,0.029380139,0.069189742,0.376990714,0.50995538,0.246735509,0.064899941,0.108980952,0.579609604,1
0.519052532,0.051773682,0.039895104,0.032034882,0.0584359,0.280610177,0.298041703,0.093251355,0.06485538,0.100629501,0.58607037,1
0.50405615,0.048620378,0.029023366,0.025576059,0.043368556,0.257095122,0.278676587,0.093458287,0.042643984,0.09395174,0.590118882,1
0.508862298,0.060719305,0.044085723,0.027631576,0.03587115,0.276712151,0.377268524,0.175005423,0.048965377,0.071188528,0.576150599,1
0.558749271,0.100091524,0.042474264,0.027871187,0.046036223,0.298424963,0.424537439,0.21522594,0.04550189,0.049480194,0.539941352,1
0.604334807,0.117503951,0.024856502,0.033280848,0.05108765,0.28384988,0.358376972,0.156139017,0.042038105,0.043742912,0.537931397,1
0.562282835,0.106220701,0.02410925,0.038507362,0.052026204,0.265740025,0.315045352,0.098672004,0.060370235,0.065277355,0.579109408,1
0.516989658,0.106969374,0.033762923,0.0504913,0.063859788,0.26993593,0.367817216,0.18907303,0.058357141,0.077464362,0.591343108,1
0.487398997,0.077907194,0.063432678,0.046011041,0.063794715,0.237065234,0.366193985,0.192884297,0.047182153,0.081588407,0.577200612,1
0.485972284,0.045069283,0.06436916,0.044979169,0.058220048,0.158500755,0.324317109,0.213316468,0.043563651,0.071715469,0.620082579,1
0.532441851,0.087196837,0.06607722,0.04415271,0.051518743,0.145788,0.30842698,0.18768127,0.059850099,0.105174154,0.649661275,1
0.592919428,0.151211159,0.074349496,0.059251897,0.043702736,0.211962367,0.360371283,0.187443358,0.082337052,0.180348729,0.633422208,1
0.626845265,0.127761856,0.068236012,0.063587976,0.075203247,0.207278737,0.356899555,0.192228262,0.078411622,0.191897698,0.580916778,1
0.596718867,0.075819658,0.073158254,0.079541778,0.055711492,0.184204222,0.338523412,0.202243888,0.124410156,0.186437725,0.599736205,1
0.596597818,0.069350954,0.081481063,0.078143651,0.070241709,0.173651397,0.298847699,0.165323893,0.11925615,0.181283448,0.58632887,1
0.583557806,0.107094096,0.081199194,0.063142978,0.039850538,0.111532879,0.208932459,0.127240108,0.10103313,0.158216878,0.608879521,1
0.547421322,0.10841587,0.065970387,0.051207344,0.045550583,0.059177193,0.137538,0.082456339,0.11673124,0.140558081,0.624104626,1
0.581541514,0.118696677,0.061042302,0.052173884,0.056226685,0.055474684,0.114778431,0.08989021,0.098741598,0.171671612,0.588271659,1
0.541802136,0.101413605,0.056700544,0.055290336,0.054286903,0.084121395,0.124359657,0.08597418,0.074126017,0.159019341,0.550869704,1
0.457621186,0.091068042,0.071289141,0.075792984,0.067846252,0.120440992,0.205682378,0.119002404,0.0817556,0.158492961,0.652052295,1
0.415519128,0.102049881,0.07691541,0.093502881,0.101903387,0.180930157,0.286645338,0.166522934,0.081818059,0.222977594,0.780578657,1
0.464760591,0.096038025,0.074149213,0.100105699,0.127173394,0.160488798,0.271527067,0.169572585,0.07182512,0.194424284,0.727627144,1
0.451257347,0.120677382,0.090258329,0.099228382,0.136250594,0.149463242,0.334957665,0.221167194,0.136820177,0.096114341,0.645320106,1
0.483165656,0.084968256,0.102672891,0.137512131,0.180136308,0.209142592,0.303098319,0.249578163,0.145978872,0.120526282,0.642045879,1
0.471431374,0.075496869,0.110493612,0.15892394,0.158266666,0.238682616,0.438868579,0.279773708,0.180501881,0.088188147,0.703550298,1
0.482615291,0.089589435,0.065445534,0.090937284,0.090472766,0.227144616,0.377098607,0.233720059,0.153163893,0.175250673,0.76485114,1
0.574899862,0.125989611,0.069801197,0.0817761,0.084091918,0.124154923,0.200766282,0.177150872,0.111090038,0.170619253,0.650433508,1
0.563054696,0.147365155,0.059272113,0.073114167,0.069681464,0.117074805,0.13431859,0.131578552,0.080449779,0.148763845,0.704576647,1
0.607207608,0.128761213,0.044381448,0.043116391,0.030439164,0.069011195,0.108854636,0.086725519,0.063593854,0.095432478,0.637283358,1
0.621287439,0.118845012,0.049736064,0.045173191,0.035819652,0.109410589,0.174287543,0.125416043,0.071334428,0.109490393,0.571518328,1
0.717009005,0.218223166,0.055110179,0.041934649,0.047213705,0.160529784,0.254835188,0.134104778,0.095683272,0.128343738,0.603772068,1
0.917893862,0.475037315,0.102175694,0.137798483,0.125426425,0.29714077,0.397705124,0.207976954,0.189715226,0.162050669,1,0.968382352
0.75304314,0.24417648,0.087156132,0.08461794,0.071149979,0.123253518,0.230760188,0.167619678,0.116841742,0.234678899,0.758281218,1
0.608102005,0.092377293,0.070474531,0.047710913,0.035273822,0.103503606,0.191128067,0.126159059,0.064312078,0.217043775,0.649501645,1
0.622857933,0.110467925,0.057577076,0.045752508,0.036936245,0.124689756,0.204931737,0.104865096,0.078829541,0.246888813,0.583835055,1
0.677371588,0.159621201,0.054463976,0.04905933,0.030649453,0.12367409,0.186572417,0.122739301,0.062135223,0.21365658,0.525357494,1
0.672372806,0.110330716,0.069779658,0.044165643,0.039526459,0.069628243,0.110698753,0.098452147,0.056763705,0.198071874,0.331902428,1
0.622318525,0.088959104,0.028643246,0.025287092,0.036421592,0.049242744,0.071245841,0.078401368,0.092290954,0.181792458,0.540284208,1
0.682196219,0.124955419,0.042563721,0.035789199,0.047907683,0.056978356,0.079403799,0.083154932,0.136896869,0.181528638,0.557106852,1
0.701029257,0.114243936,0.050037831,0.049743673,0.047628586,0.088654327,0.104670835,0.086908613,0.145390012,0.145779618,0.509889212,1
0.623741318,0.108966685,0.068346745,0.058153011,0.044518916,0.065854903,0.062801391,0.055309654,0.126426579,0.104542233,0.51655633,1
0.564238928,0.124414046,0.063470177,0.047715348,0.03198403,0.054661197,0.070815216,0.073393391,0.114572396,0.162793846,0.499783213,1
0.512720201,0.108536835,0.059008756,0.035680893,0.038041754,0.068698712,0.09439426,0.093366032,0.093317206,0.117296109,0.52976784,1
0.48598227,0.093785988,0.05470282,0.037656013,0.033597104,0.061508902,0.100576766,0.074363389,0.053317671,0.081433977,0.570814613,1
0.483599803,0.069335514,0.05076997,0.046687281,0.032547263,0.082606655,0.138789609,0.113271273,0.055056185,0.065967298,0.626075536,1
0.547376644,0.077119916,0.037895703,0.043933719,0.035418619,0.071373744,0.109454595,0.081174123,0.077916497,0.109906516,0.59475149,1
0.642341388,0.104366085,0.051038021,0.030007693,0.038784162,0.050404771,0.073003675,0.100042929,0.124811158,0.166195397,0.486637262,1
0.652855164,0.185638327,0.059419787,0.039901649,0.054281429,0.08637971,0.135563245,0.137258339,0.122810599,0.162414738,0.453587739,1
0.735094711,0.321849486,0.102732842,0.093604162,0.11451516,0.187646513,0.304229717,0.273083561,0.238044668,0.446080085,0.885596456,1
0.842933144,0.228690942,0.123414906,0.102303965,0.116478512,0.2571514,0.35106056,0.264318512,0.259521006,0.494921718,1,0.975854431
0.584852364,0.142331938,0.053475791,0.060821784,0.051759248,0.178779346,0.221056558,0.147552974,0.111225898,0.316691028,0.843580087,1
0.55919769,0.117752175,0.028539389,0.033238399,0.050149472,0.147646044,0.201921923,0.141522001,0.100530172,0.114547767,0.73281278,1
0.552213727,0.078277265,0.029072652,0.026657084,0.038479541,0.09527293,0.112881204,0.099181474,0.059020431,0.076515611,0.621032173,1
0.505866256,0.053449509,0.035540133,0.030290884,0.019115786,0.070011232,0.081190457,0.084465085,0.075581442,0.044747185,0.593412847,1
0.444862927,0.074540355,0.022118678,0.041073749,0.023056304,0.098831948,0.179174636,0.152515546,0.076797752,0.077331696,0.643453604,1
0.402831457,0.071013443,0.025228509,0.036119298,0.043853804,0.16332591,0.285495914,0.196479503,0.095515892,0.083513706,0.721107195,1
0.420156427,0.046313993,0.04241998,0.029766248,0.023231847,0.181290456,0.343706457,0.20294274,0.058098728,0.100432458,0.741682098,1
0.426177329,0.047134739,0.031057773,0.029499124,0.034731025,0.207158468,0.386166565,0.24019091,0.069046815,0.113793491,0.713746104,1
0.456557662,0.038854471,0.037589477,0.024685249,0.024795639,0.203716927,0.365934221,0.218421348,0.041836359,0.109678658,0.704470842,1
0.48422228,0.060893563,0.047095179,0.026942186,0.015814411,0.183203957,0.315938462,0.184854555,0.04236417,0.114194047,0.657879199,1
0.476521227,0.07406249,0.055028827,0.033836477,0.030197364,0.134653999,0.236623975,0.131090267,0.043742484,0.089619332,0.659391272,1
0.480246392,0.072200731,0.062280797,0.031576574,0.020200883,0.110660294,0.186465672,0.112904362,0.03816656,0.074762147,0.660845606,1
0.518525402,0.100980495,0.052939484,0.032890415,0.027418697,0.116572903,0.148723002,0.081365129,0.048441639,0.075315929,0.653180969,1
0.498263025,0.087853422,0.049432664,0.023493687,0.018969187,0.112271656,0.130582451,0.062549957,0.030192464,0.065686925,0.640659999,1
0.442862838,0.04008821,0.044352885,0.017457204,0.024195736,0.112335195,0.161144376,0.111807558,0.042271178,0.062062057,0.633379841,1
0.479390117,0.039755722,0.020117077,0.029013197,0.023933475,0.094999273,0.166640099,0.132130946,0.053366668,0.040711272,0.603072055,1
0.51949414,0.051836866,0.026044248,0.025309402,0.023428865,0.08705148,0.159685896,0.117477827,0.060347303,0.053881299,0.595489155,1
0.530617982,0.061168721,0.023305451,0.022580125,0.016254957,0.079584489,0.140828645,0.087045233,0.041159058,0.053665523,0.577164123,1
0.535534578,0.061276687,0.027509635,0.030891675,0.018075162,0.05643782,0.127383201,0.101883358,0.051812066,0.053222718,0.571802381,1
0.538027618,0.043911988,0.040979532,0.032494251,0.017743312,0.042114648,0.114939164,0.101357395,0.071380291,0.079608422,0.554800876,1
0.593539052,0.086474219,0.035770426,0.03494827,0.031708898,0.061835827,0.140277529,0.104940419,0.03563996,0.103618045,0.475387311,1
0.578755555,0.089554809,0.034949537,0.037707661,0.03689992,0.067025914,0.160492303,0.127153124,0.039999603,0.094038853,0.468015662,1
0.545269347,0.059530468,0.043493702,0.036563018,0.03298074,0.071061431,0.175062008,0.13710198,0.067386911,0.062724674,0.545077776,1
0.528567013,0.043081482,0.050229744,0.032710714,0.027547871,0.107169918,0.204345283,0.137918295,0.069612227,0.049898969,0.554590685,1
0.544799553,0.078781868,0.029055396,0.028778524,0.019465657,0.130663434,0.223731044,0.14085588,0.064317203,0.070255002,0.563589096,1
0.544031423,0.074224741,0.043419004,0.023452433,0.013294183,0.123195497,0.208078037,0.134610431,0.062523787,0.093916575,0.563581342,1
0.548033944,0.047254867,0.064587829,0.025023783,0.015645929,0.101733222,0.178112286,0.13241172,0.056447558,0.103327055,0.511539713,1
0.565876416,0.098472,0.059705299,0.042334408,0.021513268,0.080050954,0.141965909,0.104012162,0.049098904,0.097070723,0.467507512,1
0.595285697,0.122259223,0.056238552,0.04323494,0.026338266,0.056774459,0.104956227,0.084644108,0.051271419,0.071371751,0.470534956,1
0.555502043,0.110651733,0.073936285,0.044254533,0.027278009,0.073389685,0.12400128,0.098070875,0.055524515,0.088284543,0.487191065,1
0.547129571,0.091179157,0.078674204,0.033250862,0.021753167,0.08734863,0.134573671,0.096353858,0.053500118,0.101412348,0.495891897,1
0.534124341,0.115920174,0.071328633,0.039017794,0.032412748,0.092577712,0.142726854,0.095961625,0.067543501,0.084361297,0.564700535,1
0.645901379,0.187603615,0.094214311,0.033702798,0.03077096,0.083723932,0.159162997,0.142845531,0.092946663,0.131397289,0.592002266,1
0.885563065,0.222375787,0.124614109,0.052999049,0.033644371,0.074142835,0.154073836,0.142835801,0.094553916,0.199390417,0.682267406,1
0.638540305,0.095196409,0.06183259,0.033825617,0.021413909,0.038265666,0.082459945,0.088367064,0.061003684,0.122537408,0.606535197,1
0.616551041,0.164817456,0.048984205,0.027851456,0.019177081,0.034987192,0.07152743,0.078351621,0.053104635,0.103474813,0.562774858,1
0.479533759,0.156789702,0.075690679,0.038351658,0.024562055,0.0500629,0.077198287,0.098333278,0.090698415,0.147187664,0.570929881,1
0.638083465,0.185068032,0.116780673,0.038109035,0.02251094,0.071036055,0.110964602,0.115308686,0.09637317,0.155164328,0.52723319,1
0.654348131,0.229931494,0.126591321,0.073866645,0.039075806,0.081601708,0.118532742,0.121760681,0.10752364,0.174268224,0.478824294,1
0.647451424,0.226392548,0.116506393,0.080977942,0.053662452,0.109336485,0.180282776,0.166673831,0.113199086,0.166193127,0.474097879,1
0.599863021,0.177818116,0.124522867,0.061944745,0.031665272,0.120722854,0.1942405,0.17173255,0.078360207,0.129258028,0.49856066,1
0.607752921,0.194836989,0.141688906,0.061202171,0.0363282,0.06689003,0.117586456,0.111873741,0.056715605,0.081667188,0.524147813,1
0.537112813,0.106687784,0.188167127,0.098035925,0.044404172,0.06247763,0.116264597,0.075874404,0.074687161,0.11659064,0.532200102,1
0.584954648,0.107923323,0.179176636,0.073878067,0.052199119,0.081130454,0.136178655,0.085447883,0.08804733,0.186604013,0.57310314,1
0.587694595,0.276160137,0.168273386,0.066825031,0.05060288,0.120758318,0.234754083,0.159891291,0.123243628,0.245610548,0.688679998,1
0.418945024,0.258207844,0.198209966,0.142976092,0.074333472,0.188831545,0.371301985,0.244644085,0.153412096,0.238195214,0.870048748,1
0.626362498,0.174802404,0.198145062,0.134818958,0.055578958,0.161596287,0.314628258,0.203639239,0.167981673,0.153992309,0.673878539,1
0.71989861,0.187694891,0.22124603,0.157052962,0.108142118,0.147940416,0.236006847,0.118530036,0.165326382,0.183992617,0.606181436,1
0.785944579,0.311022241,0.264686679,0.213165904,0.139077088,0.172550313,0.316416562,0.23234676,0.290959719,0.353301415,0.615194385,1
1,0.893217501,0.732742792,0.350144974,0.133396565,0.183718807,0.335174095,0.372377332,0.335190722,0.399827699,0.612573028,0.984603846
0.784841692,0.389380951,0.491762227,0.253786924,0.150220543,0.222727327,0.378375893,0.395084319,0.384046449,0.378999672,0.718826192,1
0.634093585,0.276910259,0.331627577,0.158327124,0.114011728,0.151351355,0.299540178,0.295885828,0.261519337,0.243887404,0.713869435,1
0.734300975,0.31546953,0.236951639,0.136636042,0.047099552,0.092239157,0.153322385,0.142082739,0.171199136,0.206332989,0.583011701,1
0.743725983,0.398050493,0.322344038,0.152228942,0.108005591,0.069285396,0.159644532,0.162989746,0.129557765,0.155277632,0.504137857,1
0.559944849,0.510774086,0.583149557,0.343271949,0.144202349,0.151889777,0.228873798,0.350283132,0.403027051,0.379942051,0.786690328,1
0.626758695,0.367236784,0.411997426,0.235723579,0.082507525,0.104484789,0.198847525,0.290357523,0.505462135,0.537706559,0.77988139,1
0.517891176,0.231406144,0.292818727,0.134443615,0.08044629,0.067095552,0.12043514,0.222450982,0.347577024,0.383650069,0.758289091,1
0.542554955,0.188887534,0.161154919,0.106590296,0.053749306,0.05688252,0.074180437,0.235499505,0.510001542,0.372465481,0.6850398,1
0.60925858,0.17146026,0.134344896,0.0715301,0.041150115,0.050389297,0.060592767,0.147708239,0.256814069,0.222054654,0.602444905,1
0.576447694,0.17811142,0.111857372,0.063786532,0.04027939,0.055074388,0.049129589,0.076600103,0.149295253,0.202251308,0.624937449,1
0.433246279,0.081274291,0.140702493,0.074501837,0.053210825,0.049070538,0.034760632,0.055882396,0.137564271,0.23501868,0.745971429,1
0.427087848,0.125728727,0.165332758,0.09653424,0.066183958,0.062435373,0.044465529,0.172548893,0.337877891,0.346022051,0.795710014,1
0.34763679,0.141729638,0.231141326,0.137993543,0.080553276,0.064099066,0.055371148,0.176900302,0.346400058,0.31691554,0.76494429,1
0.467632449,0.168853982,0.238371705,0.139809339,0.072891193,0.058015032,0.053957463,0.112704499,0.198457089,0.305632606,0.792041603,1
0.501305556,0.17513195,0.260412655,0.162950423,0.085378834,0.070130927,0.043331314,0.083981437,0.194939515,0.281013691,0.715200983,1
0.482207615,0.309341474,0.345116279,0.193541721,0.095553194,0.072544516,0.05836002,0.106125714,0.21608011,0.26548276,0.631410551,1
0.439305746,0.181037654,0.362540736,0.208388631,0.056848434,0.086819682,0.099807148,0.120538095,0.249025232,0.236607464,0.583052994,1
0.558122552,0.260678495,0.388744369,0.222368947,0.090748415,0.087018901,0.1034564,0.140707652,0.26686939,0.203214534,0.598807208,1
0.596839556,0.320247928,0.37492592,0.233489131,0.110685301,0.092030844,0.096614501,0.087704489,0.144492755,0.160311428,0.589549028,1
0.54425925,0.093800469,0.324876852,0.199175531,0.120524041,0.130996953,0.101274171,0.108741315,0.224557883,0.305366871,0.561502481,1
0.453389213,0.19162393,0.387493959,0.200022478,0.116645194,0.111161502,0.08027911,0.095805991,0.20365791,0.280720381,0.618364967,1
0.560389996,0.347541006,0.405632775,0.236517943,0.074093225,0.079247229,0.081263803,0.068466658,0.180361536,0.23275038,0.635499027,1
0.57321316,0.248304652,0.391267323,0.217740736,0.075436394,0.061618976,0.080698647,0.06476815,0.144999107,0.251630578,0.664436088,1
0.475290272,0.225933376,0.380920032,0.199984515,0.058950605,0.072519471,0.102066176,0.07844198,0.1638256,0.28577193,0.735300274,1
0.454971532,0.324871675,0.491430561,0.254187622,0.10087321,0.076248455,0.106213171,0.128131231,0.241666645,0.422982316,0.782818144,1
0.647392584,0.512204838,0.683208219,0.408778705,0.164735251,0.130576988,0.169272069,0.122567347,0.444747372,0.628625482,0.60784934,1
0.776773081,0.507238492,0.80881078,0.441181328,0.182416698,0.121817499,0.217333612,0.205545248,0.657586522,0.633002871,0.684003825,1
0.417324226,0.364875928,0.627484952,0.480478756,0.19137499,0.191369438,0.225359757,0.304862356,0.782081416,1,0.616725064,0.724000774
0.272309122,0.226030057,0.280596212,0.285887877,0.242124649,0.181798331,0.150037232,0.186626677,0.735908291,1,0.714730844,0.525688726
0.162279474,0.090613145,0.145607441,0.145571093,0.25075137,0.186903955,0.084685159,0.096898413,0.63524322,1,0.681509126,0.380419968
0.259045097,0.122503835,0.160372973,0.226364897,0.279342371,0.193560983,0.118832548,0.107402622,0.488436827,1,0.615630491,0.31434329
0.132974461,0.100667791,0.1189766,0.161022313,0.275976055,0.21024058,0.09094278,0.124750928,0.491581299,1,0.65350278,0.331523281
0.130499863,0.059353671,0.101131088,0.160004013,0.287442188,0.199775643,0.071659217,0.131272112,0.59492387,1,0.613649963,0.252774356
0.126163341,0.043308161,0.05707783,0.167568707,0.283330055,0.183908017,0.057823524,0.125310088,0.663081393,1,0.460577766,0.150368157
0.091693099,0.05921397,0.075069324,0.155993899,0.292592725,0.192203014,0.082628629,0.119468239,0.650475391,1,0.516375996,0.182789566
0.085968461,0.062673298,0.082103926,0.203159499,0.309062728,0.179808818,0.073564852,0.107764076,0.59008874,1,0.621573242,0.184465697
0.088761168,0.037332742,0.085872709,0.135524021,0.313450901,0.188202039,0.077523713,0.09562287,0.481154784,1,0.632603779,0.114380905
0.065294437,0.130402177,0.087257854,0.184280558,0.368344896,0.251133892,0.063645225,0.15611557,0.336026069,1,0.701328918,0.136565352
0.148668208,0.1117498,0.141452983,0.18930723,0.463578182,0.307170822,0.084988718,0.175001188,0.242363817,1,0.827488604,0.225149615
0.136880966,0.093578767,0.137860001,0.341900479,0.513923973,0.277254261,0.039080067,0.103070942,0.399334015,1,0.743196325,0.26627359
0.189586567,0.11388959,0.100582663,0.298819369,0.489752101,0.246119856,0.067133739,0.063334018,0.414259607,1,0.599840559,0.121189596
0.132633626,0.063652279,0.066437307,0.222780743,0.385266662,0.217281675,0.065837293,0.139094611,0.400905005,1,0.633026282,0.20580133
0.109236351,0.095283385,0.094444167,0.136082394,0.313919725,0.18773562,0.024157625,0.15153018,0.480444211,1,0.684713553,0.166401321
0.116241865,0.127368873,0.104613455,0.180175947,0.305501781,0.189604054,0.057453052,0.121890771,0.569343841,1,0.622855198,0.185319312
0.152535507,0.09250278,0.078829537,0.174752946,0.317322446,0.183909244,0.030585078,0.095666768,0.606948813,1,0.50384331,0.117825572
0.093106142,0.046990859,0.059276739,0.169613937,0.309859923,0.188873021,0.05340624,0.052414624,0.584040799,1,0.503859074,0.124389334
0.059136997,0.047213411,0.055332868,0.169899729,0.310103669,0.188605064,0.042608119,0.049513205,0.567650507,1,0.541735376,0.115021649
0.048640959,0.031297236,0.045023967,0.124194199,0.306307706,0.192716127,0.052405085,0.061146075,0.589096148,1,0.490215409,0.035052655
0.039319576,0.034902302,0.020949536,0.14513408,0.315963798,0.200736811,0.049418583,0.041920507,0.600975925,1,0.473495718,0.047247785
0.060344511,0.042937932,0.038486208,0.146938326,0.335992789,0.198876436,0.032883087,0.042691017,0.589471057,1,0.472506404,0.021213464
0.039099479,0.054378582,0.043750865,0.195681187,0.356633124,0.215092173,0.059166075,0.062354558,0.612570702,1,0.468644051,0.052139708
0.0413245,0.026711139,0.033693227,0.193529447,0.367669795,0.21838173,0.056273519,0.050604054,0.616315125,1,0.481817384,0.036871426
0.025057416,0.031360595,0.019554818,0.184483605,0.376162924,0.222030002,0.021116565,0.025980349,0.578436194,1,0.482085177,0.036183985
0.046332791,0.027952318,0.029462897,0.15887967,0.369211341,0.242235153,0.054784685,0.0252543,0.582825881,1,0.487208045,0.045236865
0.037363007,0.031065718,0.032802598,0.177630545,0.399156849,0.263603893,0.051998345,0.034473876,0.585410618,1,0.487126467,0.066753311
0.064841567,0.021932038,0.029373006,0.183605761,0.427752132,0.277057146,0.073656861,0.033921171,0.562130488,1,0.522254371,0.053064358
0.066322186,0.041121209,0.024480219,0.197241922,0.470308329,0.304256379,0.062329465,0.035891853,0.556533605,1,0.540785503,0.120578125
0.094171884,0.057510926,0.04019817,0.253583182,0.522344952,0.335774239,0.083403063,0.036850972,0.563027949,1,0.492227248,0.082785002
0.051617363,0.057038353,0.047715141,0.244310146,0.531744433,0.332697208,0.062626113,0.035904579,0.570543577,1,0.480456154,0.064089092
0.038464356,0.022734746,0.023589179,0.240010013,0.514740503,0.309820149,0.046740577,0.030441254,0.540173324,1,0.545323446,0.071294626
0.023619871,0.042242993,0.030911668,0.231440986,0.504357887,0.304122696,0.031147381,0.032370419,0.522460377,1,0.592019151,0.093354454
0.032423307,0.047896035,0.041463994,0.225283314,0.497288131,0.336876273,0.089244102,0.037780839,0.517689127,1,0.604278545,0.125495952
0.067877177,0.045890974,0.031528576,0.216395804,0.47288863,0.333230666,0.085468917,0.065995702,0.512136481,1,0.553627905,0.100674317
0.081840271,0.063765934,0.032444365,0.22689331,0.447453676,0.298702178,0.083037852,0.068783532,0.482428235,1,0.52297669,0.030099485
0.09138025,0.069187143,0.034463053,0.212190033,0.368924928,0.216088967,0.066097065,0.045166612,0.462825068,1,0.578510631,0.108389899
0.090176293,0.068651947,0.042162229,0.156922157,0.302055693,0.18464765,0.031350702,0.055620818,0.482702471,1,0.583191088,0.116336965
0.104557308,0.074914954,0.019766177,0.130173361,0.227980538,0.136017982,0.032125923,0.046353132,0.513296715,1,0.561345475,0.123717025
0.101369348,0.072551362,0.03114848,0.116113192,0.200815944,0.121230348,0.043701363,0.04718601,0.560989798,1,0.537803178,0.068927379
0.083091321,0.072570321,0.033556975,0.113364334,0.220497022,0.157864911,0.056792209,0.06480246,0.565110241,1,0.529044135,0.084680713
0.090801316,0.089546065,0.033585264,0.107550922,0.213489722,0.147076129,0.059474507,0.045041427,0.555878924,1,0.513977703,0.061532965
0.172277065,0.099117665,0.04200094,0.104408237,0.204047132,0.106930694,0.052230498,0.041924599,0.532371067,1,0.567982307,0.097218385
0.228057454,0.137876048,0.046271477,0.121978415,0.204009096,0.098003079,0.025947739,0.056330849,0.548377197,1,0.585035079,0.22159649
0.227164135,0.142334506,0.056789277,0.105120252,0.216173554,0.13219705,0.034868653,0.058130557,0.52713717,1,0.558886635,0.175028002
0.143235875,0.083424102,0.048342363,0.126603157,0.235790719,0.162597442,0.041151321,0.034811819,0.589067192,1,0.552009918,0.104717907
0.149472276,0.130552697,0.073586863,0.122156142,0.249872395,0.183763644,0.096534512,0.116598084,0.632806966,1,0.604384929,0.19225948
0.230186981,0.174483699,0.075096574,0.15110142,0.224902718,0.149873004,0.085598803,0.191460391,0.675303639,1,0.624181803,0.228101967
0.329918592,0.212648399,0.065623924,0.244210709,0.371107978,0.242849474,0.114375487,0.16833887,0.682009935,1,0.60566463,0.209582897
0.324573445,0.206377796,0.060405287,0.262736681,0.433267946,0.294147951,0.129783896,0.16629461,0.637075209,1,0.625940294,0.266924188
0.289795452,0.147035681,0.035197405,0.234594846,0.362257349,0.200651351,0.101600508,0.189530267,0.4864805,1,0.619794268,0.268868357
0.227351873,0.146954264,0.046997757,0.227449565,0.30010704,0.177841183,0.118568756,0.075210104,0.516248924,1,0.583607555,0.137456213
0.123332895,0.114227374,0.066292791,0.198816404,0.282096262,0.172863173,0.095978863,0.115497122,0.53930086,1,0.514373398,0.121925539
0.457548278,0.237752883,0.064208105,0.190407179,0.308648869,0.192565874,0.103955979,0.150175548,0.599951562,1,0.525831464,0.368027198
0.716939501,0.382470792,0.089630019,0.280755054,0.427233363,0.237622711,0.08281061,0.183480625,0.622880276,1,0.487792607,0.526119207
0.685980234,0.366921286,0.05610832,0.264395148,0.479914205,0.295260291,0.087512037,0.166724644,0.580527951,1,0.604918276,0.557505785
0.656894549,0.323085471,0.094366151,0.24196713,0.479754861,0.303926806,0.109488897,0.190047905,0.638239821,1,0.491400138,0.4536597
0.353074495,0.178566081,0.080079013,0.245937177,0.377942662,0.186719423,0.062090785,0.14449693,0.65582467,1,0.562593382,0.357100201
0.218972205,0.126255886,0.040764747,0.20894153,0.321157493,0.164198095,0.049012818,0.06769953,0.532837915,1,0.690579005,0.302822316
0.232575376,0.134089266,0.04523255,0.164994427,0.266837059,0.138073607,0.04869364,0.056611198,0.505127855,1,0.707056149,0.246639364
